stamp,ax,ay,az,gx,gy,gz,px,py,pz,vx,vy,vz,qw,qx,qy,qz,bw_x,bw_y,bw_z,ba_x,ba_y,ba_z
1776087000.467402935,-4.281894399,0.373433638,8.812732125,-0.194114268,-0.129004776,0.362624764,0.235306505,-3.114329098,0.008525426,-0.231374950,-0.504090885,0.052106816,-0.197788232,-0.198857959,-0.059306528,0.958028216,0.005736898,0.007071627,-0.005553002,0.036822958,0.009453430,0.013587500
1776087000.473084927,-4.289112106,0.332533301,8.812732125,-0.188787967,-0.148179546,0.371146888,0.234003244,-3.117201059,0.008821193,-0.227358875,-0.506808740,0.052000035,-0.198937705,-0.198413288,-0.059550916,0.957867238,0.005736898,0.007071627,-0.005553002,0.036822958,0.009453430,0.013587500
1776087000.477328777,-4.301141617,0.322909693,8.836791146,-0.181331098,-0.167354301,0.381799519,0.233044736,-3.119355943,0.009041843,-0.224357459,-0.508723561,0.051985874,-0.199815246,-0.198045889,-0.059708262,0.957750811,0.005736898,0.007071627,-0.005553002,0.036822958,0.009453430,0.013587500
1776087000.483080387,-4.308359323,0.322909693,8.827167538,-0.171743721,-0.183333263,0.390321642,0.234961417,-3.126250493,0.010865540,-0.204931199,-0.529921001,0.059449805,-0.201524345,-0.197373700,-0.059477382,0.957545822,0.005727157,0.007085225,-0.005579833,0.037042582,0.008963927,0.013533595
1776087000.487050772,-4.301141617,0.339751008,8.831979342,-0.157895297,-0.196116447,0.393517435,0.234153541,-3.128357897,0.011101616,-0.202019705,-0.531640407,0.059468759,-0.202369929,-0.196978198,-0.059567063,0.957443349,0.005727157,0.007085225,-0.005579833,0.037042582,0.008963927,0.013533595
1776087000.493060112,-4.257835378,0.342156910,8.812732125,-0.148307920,-0.202508032,0.399909019,0.232952710,-3.131560693,0.011458755,-0.197635347,-0.534298896,0.059392305,-0.203657980,-0.196359655,-0.059660320,0.957291470,0.005727157,0.007085225,-0.005579833,0.037042582,0.008963927,0.013533595
1776087000.497133255,-4.226558650,0.327721497,8.786267201,-0.131263673,-0.207834348,0.400974274,0.232153613,-3.133740624,0.011700265,-0.194738351,-0.536093941,0.059194261,-0.204533439,-0.195934727,-0.059693578,0.957189810,0.005727157,0.007085225,-0.005579833,0.037042582,0.008963927,0.013533595
1776087000.503041983,-4.166411095,0.313286084,8.795890810,-0.117415242,-0.202508032,0.405235350,0.231014831,-3.136915837,0.012048729,-0.190719268,-0.538659433,0.058754770,-0.205801672,-0.195327774,-0.059696501,0.957041828,0.005727157,0.007085225,-0.005579833,0.037042582,0.008963927,0.013533595
1776087000.507384539,-4.151975682,0.262762157,8.805514418,-0.101436272,-0.190790117,0.406300604,0.230192646,-3.139258897,0.012303126,-0.187944463,-0.540456142,0.058409747,-0.206731591,-0.194906171,-0.059670261,0.956928991,0.005727157,0.007085225,-0.005579833,0.037042582,0.008963927,0.013533595
1776087000.514210463,-4.159193389,0.229079526,8.807920320,-0.082261510,-0.173745885,0.399909019,0.228924330,-3.142956563,0.012700100,-0.183672895,-0.542962473,0.057903944,-0.208169554,-0.194301893,-0.059583405,0.956745540,0.005727157,0.007085225,-0.005579833,0.037042582,0.008963927,0.013533595
1776087000.518319607,-4.238588160,0.202614603,8.819949831,-0.064152017,-0.151375338,0.398843765,0.228175093,-3.145190361,0.012937619,-0.180995411,-0.544270247,0.057701065,-0.209017768,-0.193984152,-0.059504322,0.956630000,0.005727157,0.007085225,-0.005579833,0.037042582,0.008963927,0.013533595
1776087000.523039818,-4.269864889,0.188179190,8.831979342,-0.044977255,-0.130070046,0.395647973,0.227328435,-3.147762474,0.013209804,-0.177742176,-0.545559188,0.057626536,-0.209975498,-0.193677167,-0.059383078,0.956489987,0.005727157,0.007085225,-0.005579833,0.037042582,0.008963927,0.013533595
1776087000.527306080,-4.298735715,0.188179190,8.812732125,-0.028998286,-0.106634229,0.402039558,0.226576647,-3.150092218,0.013455591,-0.174691438,-0.546612065,0.057596855,-0.210834101,-0.193453252,-0.059246938,0.956354862,0.005727157,0.007085225,-0.005579833,0.037042582,0.008963927,0.013533595
1776087000.533035040,-4.349259660,0.161714266,8.800702614,-0.009823526,-0.084263675,0.408431143,0.225588151,-3.153227116,0.013785477,-0.170396269,-0.547791821,0.057567560,-0.211990688,-0.193226760,-0.059026185,0.956158604,0.005727157,0.007085225,-0.005579833,0.037042582,0.008963927,0.013533595
1776087000.537294865,-4.373318682,0.142467048,8.817543929,0.012547027,-0.064023651,0.413757443,0.224869281,-3.155562092,0.014030819,-0.167115060,-0.548486283,0.057621449,-0.212851181,-0.193111669,-0.058826890,0.956002958,0.005727157,0.007085225,-0.005579833,0.037042582,0.008963927,0.013533595
1776087000.543039799,-4.450307551,0.089537201,8.810326223,0.030656524,-0.048044682,0.424410105,0.223922314,-3.158714757,0.014362483,-0.162555335,-0.549059762,0.057841580,-0.214019042,-0.193019655,-0.058509097,0.955780282,0.005727157,0.007085225,-0.005579833,0.037042582,0.008963927,0.013533595
1776087000.547299623,-4.524890518,0.051042761,8.798296712,0.046635494,-0.031000448,0.440389067,0.223237461,-3.161053817,0.014609430,-0.158985007,-0.549135738,0.058100864,-0.214902829,-0.192994276,-0.058240751,0.955603473,0.005727157,0.007085225,-0.005579833,0.037042582,0.008963927,0.013533595
1776087000.553062201,-4.604285290,0.024577837,8.767019984,0.061549194,-0.016086744,0.456368029,0.222336091,-3.164217269,0.014945445,-0.153850575,-0.548793742,0.058518775,-0.216130802,-0.193015901,-0.057836135,0.955346701,0.005727157,0.007085225,-0.005579833,0.037042582,0.008963927,0.013533595
1776087000.557340622,-4.662026942,0.005330620,8.735743255,0.077528164,-0.006499363,0.469151199,0.221686498,-3.166564108,0.015196469,-0.149809868,-0.548264611,0.058825351,-0.217063757,-0.193065691,-0.057503819,0.955145159,0.005727157,0.007085225,-0.005579833,0.037042582,0.008963927,0.013533595
1776087000.564273357,-4.669244649,0.000518816,8.653942582,0.086050279,0.004153281,0.490456492,0.220671388,-3.170360834,0.015605089,-0.143035394,-0.547039181,0.059055929,-0.218621233,-0.193192050,-0.056920853,0.954799248,0.005727157,0.007085225,-0.005579833,0.037042582,0.008963927,0.013533595
1776087000.567281961,-4.674056453,-0.013916597,8.620259951,0.089246072,0.011610133,0.510696530,0.220245549,-3.172005720,0.015782688,-0.140045840,-0.546415619,0.059004827,-0.219324288,-0.193263419,-0.056656336,0.954639287,0.005727157,0.007085225,-0.005579833,0.037042582,0.008963927,0.013533595
1776087000.573035479,-4.657215138,-0.042787423,8.591389125,0.093507126,0.016936455,0.528806031,0.219456035,-3.175145449,0.016121392,-0.134399888,-0.544996444,0.058733299,-0.220717939,-0.193422594,-0.056133519,0.954316677,0.005727157,0.007085225,-0.005579833,0.037042582,0.008963927,0.013533595
1776087000.577253580,-4.662026942,-0.078875951,8.550488788,0.089246072,0.022262778,0.549046040,0.218897727,-3.177441700,0.016368418,-0.130320104,-0.543763784,0.058393089,-0.221777297,-0.193551985,-0.055744795,0.954067596,0.005727157,0.007085225,-0.005579833,0.037042582,0.008963927,0.013533595
1776087000.583037853,-4.674056453,-0.088499560,8.502370745,0.078593425,0.026523836,0.566090286,0.217567516,-3.180302986,0.015681162,-0.128782658,-0.539958878,0.053313704,-0.223868029,-0.194851448,-0.054663396,0.953377119,0.005695164,0.007034877,-0.005620799,0.036967867,0.009009169,0.013585582
1776087000.587042332,-4.674056453,-0.088499560,8.466282212,0.064744987,0.031850159,0.584199786,0.217059466,-3.182462228,0.015893440,-0.124958487,-0.538454643,0.052706614,-0.224948329,-0.194986737,-0.054320772,0.953114723,0.005695164,0.007034877,-0.005620799,0.036967867,0.009009169,0.013585582
1776087000.592539549,-4.633156116,-0.047599228,8.454252702,0.042374432,0.033980686,0.600178719,0.216386840,-3.185416660,0.016180433,-0.119756335,-0.536428029,0.051707045,-0.226484612,-0.195173123,-0.053890915,0.952737079,0.005695164,0.007034877,-0.005620799,0.036967867,0.009009169,0.013585582
1776087000.597415686,-4.570602660,-0.011510695,8.418164169,0.023199674,0.032915421,0.614027202,0.215813849,-3.188028428,0.016429892,-0.115262278,-0.534816780,0.050611399,-0.227891254,-0.195329723,-0.053550948,0.952388666,0.005695164,0.007034877,-0.005620799,0.036967867,0.009009169,0.013585582
1776087000.603043318,-4.498425595,-0.001887086,8.396511050,0.004024912,0.036111213,0.621484041,0.215179099,-3.191033403,0.016710314,-0.110321175,-0.533119083,0.049047539,-0.229552963,-0.195502069,-0.053204648,0.951973552,0.005695164,0.007034877,-0.005620799,0.036967867,0.009009169,0.013585582
1776087000.607243061,-4.438278040,0.012548327,8.391699245,-0.017280377,0.036111213,0.621484041,0.214723077,-3.193269936,0.016913512,-0.106845035,-0.531961694,0.047719595,-0.230808170,-0.195624145,-0.052985807,0.951657127,0.005695164,0.007034877,-0.005620799,0.036967867,0.009009169,0.013585582
1776087000.613043308,-4.414219019,-0.028352010,8.437411386,-0.035389874,0.041437536,0.624679804,0.214116331,-3.196350769,0.017185020,-0.102368894,-0.530349104,0.045899893,-0.232556249,-0.195786586,-0.052738680,0.951211772,0.005695164,0.007034877,-0.005620799,0.036967867,0.009009169,0.013585582
1776087000.617276192,-4.433466236,-0.018728402,8.447034995,-0.049238313,0.043568067,0.626810372,0.213689706,-3.198593042,0.017376721,-0.099207734,-0.529105013,0.044676708,-0.233843030,-0.195904656,-0.052591122,0.950880107,0.005695164,0.007034877,-0.005620799,0.036967867,0.009009169,0.013585582
1776087000.623054504,-4.500831497,-0.009104793,8.447034995,-0.057760429,0.043568067,0.628940880,0.213129419,-3.201645136,0.017630416,-0.094719950,-0.527291265,0.043132790,-0.235610953,-0.196060953,-0.052419778,0.950420827,0.005695164,0.007034877,-0.005620799,0.036967867,0.009009169,0.013585582
1776087000.627468348,-4.546543638,0.012548327,8.451846799,-0.073739395,0.045698598,0.638528287,0.212719355,-3.203969282,0.017818436,-0.091088014,-0.525825741,0.042062749,-0.236978329,-0.196176432,-0.052312488,0.950062884,0.005695164,0.007034877,-0.005620799,0.036967867,0.009009169,0.013585582
1776087000.633061409,-4.558573149,0.046230957,8.437411386,-0.083326772,0.045698598,0.652376711,0.212223239,-3.206905077,0.018050016,-0.086316119,-0.523973099,0.040746916,-0.238748303,-0.196318254,-0.052204620,0.949596266,0.005695164,0.007034877,-0.005620799,0.036967867,0.009009169,0.013585582
1776087000.637243509,-4.589849877,0.053448664,8.447034995,-0.091848895,0.040372275,0.676877797,0.211869912,-3.209093491,0.018218423,-0.082654784,-0.522589167,0.039790239,-0.240113307,-0.196416137,-0.052132623,0.949235740,0.005695164,0.007034877,-0.005620799,0.036967867,0.009009169,0.013585582
1776087000.643046141,-4.568196757,0.046230957,8.422975973,-0.106762595,0.035045952,0.707770467,0.211405012,-3.212120066,0.018445385,-0.077583069,-0.520583873,0.038437031,-0.242090161,-0.196532620,-0.052045324,0.948714165,0.005695164,0.007034877,-0.005620799,0.036967867,0.009009169,0.013585582
1776087000.647268057,-4.560979051,0.029389642,8.425381876,-0.124872088,0.028654365,0.742924154,0.211085081,-3.214314717,0.018605446,-0.073973985,-0.519063440,0.037387057,-0.243601457,-0.196600287,-0.051998037,0.948315803,0.005695164,0.007034877,-0.005620799,0.036967867,0.009009169,0.013585582
1776087000.653056860,-4.541731834,0.022171935,8.447034995,-0.148307920,0.019066984,0.781273723,0.210670716,-3.217313210,0.018817805,-0.069186905,-0.516899361,0.035981737,-0.245786509,-0.196661190,-0.051963449,0.947741087,0.005695164,0.007034877,-0.005620799,0.036967867,0.009009169,0.013585582
1776087000.657269955,-4.544137736,-0.011510695,8.466282212,-0.167482674,0.009479604,0.812166393,0.210386309,-3.219487475,0.018967382,-0.065824106,-0.515246767,0.035024155,-0.247454964,-0.196678475,-0.051961331,0.947303351,0.005695164,0.007034877,-0.005620799,0.036967867,0.009009169,0.013585582
1776087000.663044453,-4.505643301,-0.025946108,8.490341234,-0.187722683,-0.000107776,0.844124317,0.210018846,-3.222455893,0.019166051,-0.061446673,-0.512866357,0.033784855,-0.249839084,-0.196665579,-0.051987371,0.946678612,0.005695164,0.007034877,-0.005620799,0.036967867,0.009009169,0.013585582
1776087000.667335749,-4.373318682,0.002924718,8.490341234,-0.206897467,-0.008629892,0.873951733,0.209761469,-3.224653319,0.019308844,-0.058506750,-0.511265113,0.032765001,-0.251681893,-0.196629684,-0.052028651,0.946195546,0.005695164,0.007034877,-0.005620799,0.036967867,0.009009169,0.013585582
1776087000.673044682,-4.257835378,0.026983740,8.533647473,-0.217550099,-0.021413067,0.888865411,0.209437031,-3.227567209,0.019491542,-0.055152958,-0.509552614,0.031239500,-0.254202385,-0.196544623,-0.052103336,0.945535087,0.005695164,0.007034877,-0.005620799,0.036967867,0.009009169,0.013585582
1776087000.677332163,-4.120698954,0.007736522,8.548082886,-0.235659599,-0.031000448,0.905909657,0.209204936,-3.229749686,0.019622806,-0.053113324,-0.508517081,0.029991432,-0.256133847,-0.196451122,-0.052175511,0.945029166,0.005695164,0.007034877,-0.005620799,0.036967867,0.009009169,0.013585582
1776087000.684226751,-4.012433357,-0.030757912,8.567330104,-0.253769100,-0.039522566,0.911235988,0.206692081,-3.233813305,0.019434009,-0.060326547,-0.509339478,0.025834278,-0.260084680,-0.196252470,-0.052742168,0.943959316,0.005723949,0.007028326,-0.005658184,0.036765364,0.009044364,0.013527575
1776087000.687078953,-3.952285802,-0.025946108,8.651536679,-0.266552269,-0.049109943,0.898452818,0.206521079,-3.235265306,0.019506429,-0.059582717,-0.508822016,0.024947723,-0.261388419,-0.196153037,-0.052826177,0.943615110,0.005723949,0.007028326,-0.005658184,0.036765364,0.009044364,0.013527575
1776087000.693041325,-3.906573661,-0.011510695,8.786267201,-0.274009109,-0.052305736,0.888865411,0.206169125,-3.238296717,0.019651061,-0.058475406,-0.508025550,0.023567275,-0.264087738,-0.195916398,-0.053031511,0.942900891,0.005723949,0.007028326,-0.005658184,0.036765364,0.009044364,0.013527575
1776087000.697360992,-3.856049716,0.055854566,8.880097385,-0.265487015,-0.055501528,0.868625402,0.205917745,-3.240490682,0.019751505,-0.057913473,-0.507776877,0.022937985,-0.266011846,-0.195736090,-0.053183418,0.942388776,0.005723949,0.007028326,-0.005658184,0.036765364,0.009044364,0.013527575
1776087000.703044176,-3.788684455,0.075101783,8.851226559,-0.254834354,-0.055501528,0.849450648,0.205590159,-3.243376594,0.019879619,-0.057369085,-0.507820180,0.022147345,-0.268483852,-0.195497689,-0.053367038,0.941726624,0.005723949,0.007028326,-0.005658184,0.036765364,0.009044364,0.013527575
1776087000.707319021,-3.723725096,0.060666370,8.819949831,-0.247377515,-0.051240474,0.828145325,0.205345425,-3.245547728,0.019972532,-0.057130215,-0.507951559,0.021322477,-0.270297358,-0.195324704,-0.053496381,0.941236280,0.005723949,0.007028326,-0.005658184,0.036765364,0.009044364,0.013527575
1776087000.713045597,-3.678012955,0.070289979,8.846414755,-0.242051184,-0.042718358,0.810035825,0.205018469,-3.248457358,0.020091077,-0.057058789,-0.508233509,0.020079236,-0.272667588,-0.195111061,-0.053668099,0.940586942,0.005723949,0.007028326,-0.005658184,0.036765364,0.009044364,0.013527575
1776087000.717299700,-3.685230662,0.084725396,8.923403625,-0.234594345,-0.037392035,0.792991638,0.204775613,-3.250620118,0.020174894,-0.057116510,-0.508554417,0.019325648,-0.274388694,-0.194967149,-0.053793978,0.940108964,0.005723949,0.007028326,-0.005658184,0.036765364,0.009044364,0.013527575
1776087000.723098516,-3.723725096,0.101566711,8.911374114,-0.215419561,-0.032065712,0.777012646,0.204444422,-3.253570447,0.020284637,-0.057110488,-0.509007808,0.018524614,-0.276680000,-0.194792530,-0.053942569,0.939464873,0.005723949,0.007028326,-0.005658184,0.036765364,0.009044364,0.013527575
1776087000.727271318,-3.776654944,0.077507690,8.815138027,-0.206897467,-0.026739391,0.766359985,0.204206561,-3.255694753,0.020360458,-0.056894901,-0.509160097,0.017816224,-0.278295524,-0.194683133,-0.054030649,0.939005201,0.005723949,0.007028326,-0.005658184,0.036765364,0.009044364,0.013527575
1776087000.733079195,-3.795902161,0.087131298,8.742960962,-0.203701675,-0.022478329,0.752511561,0.203877845,-3.258651695,0.020460005,-0.056301892,-0.509092098,0.016463733,-0.280505316,-0.194545852,-0.054147815,0.938369167,0.005723949,0.007028326,-0.005658184,0.036765364,0.009044364,0.013527575
1776087000.737175226,-3.812743477,0.108784418,8.692437016,-0.203701675,-0.012890950,0.740793645,0.203648436,-3.260736742,0.020525076,-0.055713361,-0.508989665,0.015308779,-0.282036926,-0.194461227,-0.054236276,0.937922401,0.005723949,0.007028326,-0.005658184,0.036765364,0.009044364,0.013527575
1776087000.743044138,-3.856049716,0.108784418,8.680407505,-0.198375344,-0.005434100,0.732271552,0.203324571,-3.263723202,0.020609777,-0.054652655,-0.508732101,0.013555597,-0.284199492,-0.194363169,-0.054368286,0.937282080,0.005723949,0.007028326,-0.005658184,0.036765364,0.009044364,0.013527575
1776087000.747285604,-3.846426107,0.087131298,8.632289462,-0.191983759,0.000957488,0.730140984,0.203094523,-3.265880322,0.020664396,-0.053823441,-0.508425655,0.012199212,-0.285747681,-0.194308368,-0.054458240,0.936817389,0.005723949,0.007028326,-0.005658184,0.036765364,0.009044364,0.013527575
1776087000.753062487,-3.882514639,0.079913592,8.586577321,-0.194114268,0.010544868,0.731206298,0.202787090,-3.268815654,0.020728899,-0.052611841,-0.507808441,0.010132221,-0.287851219,-0.194256205,-0.054581657,0.936176824,0.005723949,0.007028326,-0.005658184,0.036765364,0.009044364,0.013527575
1776087000.757196426,-3.899355955,0.123219831,8.543271082,-0.198375344,0.014805926,0.732271552,0.202571750,-3.270913886,0.020767469,-0.051569856,-0.507315828,0.008528007,-0.289358217,-0.194229915,-0.054679687,0.935711865,0.005723949,0.007028326,-0.005658184,0.036765364,0.009044364,0.013527575
1776087000.763045073,-3.942662194,0.123219831,8.475905821,-0.216484845,0.022262778,0.734402061,0.202275294,-3.273878703,0.020810048,-0.049805935,-0.506531507,0.006031967,-0.291498842,-0.194198708,-0.054852801,0.935043559,0.005723949,0.007028326,-0.005658184,0.036765364,0.009044364,0.013527575
1776087000.767518997,-3.959503509,0.123219831,8.449440897,-0.236724854,0.026523836,0.734402061,0.202055840,-3.276143251,0.020832451,-0.048298028,-0.505800324,0.003983065,-0.293145151,-0.194174050,-0.055028500,0.934523527,0.005723949,0.007028326,-0.005658184,0.036765364,0.009044364,0.013527575
